
																																																																																						
KODE_PABRIK	KODE_GRPOBAT	KODE_JENISOBAT	KODE_IPAOBAT	KODE_GENOBAT	KODE_ASKESOBAT	KODE_KONOBAT	KODE_OBAT	NAMA_OBAT	KEMASAN_OBAT	SATUAN_OBAT	ISI_OBAT	DOSIS_OBAT	HNAREG_OBAT	HNAPPNREG_OBAT	HNAGENPPN_OBAT	HNAOTCPPN_OBAT	HJAPPN_OBAT	HNAASKES_OBAT	HNAPPNASKES_OBAT	HKSPPN_OBAT	TGLAKTBELI_OBAT	KODE_KREDITUR	TGLAKTJUAL_OBAT	KODE_KLTLOBAT	QTYAWAL_OBAT	QTYBELI_OBAT	QTYDROPING_OBAT	QTYJUAL_OBAT	QTYAWALK_OBAT	QTYBELIK_OBAT	QTYDROPK_OBAT	QTYJUALK_OBAT	STOCKMINIM_OBAT	STOCKBESAR_OBAT	STOCKRACIK_OBAT	STOCKDPHO_OBAT	STOCKKON_OBAT	TGLBARU_OBAT	TGLEXPIRE_OBAT	QTYAKHIR_OBAT	QTYAKHIRK_OBAT	KODE_PBF	BISNIS_BARANG	KOBAT_ASKES	KODE_OPNAME	HJDS_OPNAME	HPP_OPNAME	TGL_EDIT	PEMAKAI	KODE_OUTLET	DISC1	DISC2	HARGA	BARCODE	MIN_QTY	FAKTOR1	FAKTOR2	FAKTOR3	FAKTOR4	DISC	DISCH	DISCU	DISCA	TANGGAL1	TANGGAL2	HJAR	HJAH	HJAU	HJAA	LOKASI	CAT	SUBCAT	CLAS	SUBCLAS	WKT_TRANSFER	TEMP_STOCK	VALID	KODEDEBITUR	BYR_VOUCHER	STD_OBAT	AKTIF_OBAT	TGL1	TGL2	DISC_RP	DISC_SEN	
318	2	12	41	12	0	1	3181212241038	DIAPET NR TAB@120	DUSTAB120	TAB	120	1.00	433.33	477.00	0.00	0.00	500.00	405.00	446.00	0.00	04/29/2014	AS00000163	10/17/2015	1	78.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	-	-	+7.20000000000000E+001	0.00		1			472.00	472.00	12/10/2013	3181212241038		3.00	0.00	333.33	8998777140086	6.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HV TAB	HEALTH	Medicine Cabinet	Stomach	Diarrhea		0.00	Y		0	3	-	-	-	0.00	0.00	
335	2	14	41	11	0	0	3351114241024	MAINTATE 2.5MG TAB@30	DUSTAB30	TAB	30	1.00	1727.00	1900.00	0.00	1.00	0.00	1727.00	1900.00	0.00	02/18/2014	ASPBFA0016	10/03/2015	1	25.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	-	-	+1.50000000000000E+001	0.00		1	BMJAYA		6575.00	6575.00	06/13/2013	3351114241024	2140100002	2.50	0.00	4553.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	KARDIO	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Anti-Anginal Drugs		0.00	Y		0	3	-	-	-	0.00	0.00	
318	2	12	03	12	0	1	3181212203008	LAXING TAB@100	DUSTAB100	TAB	100	1.00	520.00	572.00	0.00	0.00	650.00	494.00	543.00	0.00	09/30/2014	AS00000163	10/09/2015	1	92.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+6.00000000000000E+001	0.00		1			479.00	479.00	10/17/2013	3181212203008		0.00	0.00	350.00	8998777140109	4.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	11/01/2014	11/30/2014	0.00	0.00	0.00	0.00	HV TAB	HEALTH	Traditional Medicine	Traditional Medicine	Fito Farmaka, Herbal, Natural		0.00	Y		-	3	-	-	-	0.00	0.00	
399	2	14	41	11	0	0	3991114241012	GLUCOPHAGE XR 500MG TAB@120	DUSTAB120	TAB	120	500.00	2026.00	2229.00	0.00	1.00	0.00	1800.00	1980.00	0.00	04/11/2014	ASPBF00399	10/10/2015	1	43.00	0.00	-40.00	8.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	-	-	+7.50000000000000E+001	0.00		1	BMJAYA		1985.00	1985.00	01/08/2014	3991114241012	2140100002	2.00	0.00	1714.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	DIAB/LIPID	PRESCRIPTION	Drugs	Endocrine & Metabolic System	Antidiabetic Agents		0.00	Y		0	3	-	-	-	0.00	0.00	
399	2	12	35	12	0	0	3991212235004	BECOMBION LYSINE SYR 100ML	BTLBTL1	BTL	1	1.00	26195.00	28814.00	0.00	0.00	0.00	22457.00	24703.00	1.00	08/01/2014	ASPBFA0013	03/31/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		26195.00	26195.00	04/18/2013	3991212235004	2140100002	0.00	0.00	21560.00	8994573005352	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	04/01/2015	04/30/2015	0.00	0.00	0.00	0.00	HV VIT ANA	HEALTH	Vitamin & Supplement	Vitamin and Mineral	Multivitamin and Mineral		0.00	Y		0	3	-	-	-	0.00	0.00	
399	2	14	03	11	0	0	3991114203002	NEUROFENAC PLUS@100	DUSTAB100	TAB	100	1.00	3926.45	4319.00	0.00	1.00	0.00	3245.00	3570.00	1.00	07/25/2014	ASPBFA0013	07/29/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			3570.00	3570.00	02/07/2014	3991114203002		1.00	0.00	0.00		10.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	ANALGETIK	PRESCRIPTION	Drugs	Central Nervous System	Analgesics Non Opioid & Antipyretics		0.00	Y		-	3	-	-	-	0.00	0.00	
318	2	12	20	12	0	0	3181212220001	CURVIT CL EMULS 175ML	BTLBTL1	BTL	1	1.00	45000.00	49500.00	0.00	0.00	0.00	40000.00	44000.00	1.00	11/18/2014	AS00000163	07/24/2015	1	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA2		43200.00	43200.00	08/01/2011	3181212220001	2140100002	4.00	0.00	41800.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HV VIT ANA	HEALTH	Vitamin & Supplement	Vitamin and Mineral	Appetite Stimulant, Growth & DHA		0.00	Y		0	3	-	-	-	0.00	0.00	
378	2	12	35	12	0	0	3781212235008	HUFAGRIP BP SYR 60ML	BTLBTL1	BTL	1	1.00	11176.00	12294.00	0.00	0.00	0.00	8870.00	9757.00	0.00	03/18/2014	ASPBFD0018	10/21/2015	1	6.00	0.00	-22.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+1.10000000000000E+001	0.00		1	BMJAYA		10267.00	10267.00	06/14/2013	3781212235008	2140100002	7.50	0.00	8052.00	8994254001222	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	13000.00	0.00	0.00	HV SYR JR	HEALTH	Medicine Cabinet	Cough & Cold	Dekongestan & Influenza		0.00	Y		0	3	-	-	-	0.00	0.00	
378	2	12	35	12	0	0	3781212235009	HUFAGRIP TMP SYR 60ML	BTLBTL1	BTL	1	1.00	9630.00	10593.00	0.00	0.00	0.00	7450.00	8195.00	0.00	11/27/2014	ASPBFD0018	10/20/2015	1	5.00	0.00	-3.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+2.00000000000000E+000	0.00		1			9630.00	9630.00	06/14/2013	3781212235009	2140100002	9.09	0.00	6743.00	8994254001215	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	10500.00	0.00	0.00	HV SYR JR	HEALTH	Medicine Cabinet	Cough & Cold	Dekongestan & Influenza		0.00	Y		0	3	-	-	-	0.00	0.00	
152	2	12	20	12	0	0	3591212220004	LISTERINE CITRUS 250ML	FLFL1	FL	1	1.00	15900.00	17490.00	0.00	0.00	0.00	15200.00	16720.00	0.00	03/18/2014	ASPBFD0018	10/01/2015	1	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			15662.00	15662.00	01/28/2013	3591212220004		0.00	0.00	0.00	8992725910615	1.00	1.30	1.25	1.15	1.25	3.00	3.00	3.00	0.00	07/17/2013	08/31/2013	0.00	0.00	0.00	0.00	BODY CARE	PERSONAL & BEAU	Beauty Care	Oral Care	Oral Hygiene		0.00	Y		0	3	-	-	-	0.00	0.00	
403	2	21	55	12	0	0	4031221230003	SGM BBLR 200GR	DUSDUS1	DUS	1	1.00	28265.00	31092.00	0.00	0.00	0.00	28265.00	31092.00	0.00	04/30/2014	ASPBFT0051	10/05/2015	1	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	02/25/2014	4031221230003		0.00	0.00	0.00	8999099919947	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	MILK&FOOD	HEALTH	Milk & Nutrition	Baby & Children Milk	Less Weight, Premmature		0.00	Y		0	3	-	-	-	0.00	0.00	
412	2	40	29	16	0	0	4121640229030	HANSAPLAST PLST 0.5 X 5	ROLROL1	ROL	1	1.00	6475.00	7123.00	0.00	0.00	0.00	5500.00	6050.00	0.00	12/24/2014	ASPBFE0004	10/18/2015	1	10.00	0.00	-10.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+1.30000000000000E+001	0.00		1			6475.00	6475.00	10/28/2013	4121640229030	2140100002	0.00	0.00	6050.00	7931222002003	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	SEX HV	HEALTH	Medical Equipment	First Aid	Tapes (Plester)		0.00	Y		0	3	-	-	-	0.00	0.00	
403	2	21	55	12	0	0	4031212251002	SGM LLM 200GR	DUSDUS1	DUS	1	1.00	26409.00	29050.00	0.00	0.00	0.00	25393.00	27932.00	0.00	04/30/2014	ASPBFT0051	10/23/2015	1	0.00	0.00	-6.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+5.00000000000000E+000	0.00		1			29049.00	29049.00	03/07/2014	4031212251002		0.00	0.00	9605.00	8999099919633	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	MILK&FOOD	HEALTH	Milk & Nutrition	Baby & Children Milk	Allergy ,Anti Regurgitation		0.00	Y		0	3	-	-	-	0.00	0.00	
403	2	21	55	12	0	0	4031212251004	SGM BBLR 400GR	DUSDUS1	DUS	1	1.00	53751.00	59126.00	0.00	0.00	0.00	53751.00	59126.00	1.00	03/10/2014	ASPBF00399	08/02/2015	1	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	03/07/2014	4031212251004		0.00	0.00	0.00	8999099919657	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	MILK&FOOD	HEALTH	Milk & Nutrition	Baby & Children Milk	Less Weight, Premmature		0.00	Y		0	3	-	-	-	0.00	0.00	
476	2	12	05	12	0	0	4761200205018	PEPSODENT   190GR-NEW	TUBTUB1	TUB	1	1.00	7182.00	7900.00	0.00	0.00	0.00	0.00	0.00	1.00	03/17/2014	ASPBFT0002	09/09/2015	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	03/18/2014	4761200205018		1.25	0.00	0.00	8999999706180	1.00	1.30	1.25	1.15	1.25	5.00	5.00	5.00	5.00	06/15/2015	07/31/2015	0.00	0.00	0.00	0.00	BODY CARE	PERSONAL & BEAU	Beauty Care	Oral Care	Toothpaste		0.00	Y		-	3	-	-	-	0.00	0.00	
403	2	21	55	12	0	0	4031212251005	SGM LLM 400GR	DUSDUS1	DUS	1	1.00	49924.00	54916.00	0.00	0.00	0.00	48004.00	52804.00	1.00	04/30/2014	ASPBFT0051	12/21/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1			49924.00	49924.00	03/07/2014	4031212251005		0.00	0.00	18241.00	8999099919640	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	MILK&FOOD	HEALTH	Milk & Nutrition	Baby & Children Milk	Allergy ,Anti Regurgitation		0.00	Y		0	3	-	-	-	0.00	0.00	
074	2	12	03	12	0	0	0741212203007	FLEXOR DS KPL@60	DUSKPL60	KPL	60	1.00	5000.00	5500.00	0.00	1.00	0.00	4850.00	5335.00	1.00	03/11/2014	ASPBFA0016	01/03/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1			4800.00	4800.00	06/11/2015	0741212203007	2140100002	4.00	0.00	4950.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Vitamins & Nutritions	Vitamins & Minerals		0.00	Y		0	3	-	-	-	0.00	0.00	
808	2	0	2100	12	0	0	8081221002101	UNDERPAD 60 X 90 DR J @100	DUSBH100	BH	100	1.00	22727.00	25000.00	0.00	0.00	0.00	3100.00	3410.00	1.00	09/29/2014	ASPBF00330	09/29/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			22727.00	22727.00	06/10/2015	8081221002101		0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HEALTH	Household Items	Paper Products	Under Pad	-	0.00	Y		0	3	-	-	-	0.00	0.00	
476	2	0	2202	12	0	0	4761222022063	LIFEBUOY SHP A.HAIR FALL 90ML	FLFL1	FL	1	1.00	5000.00	5500.00	0.00	0.00	0.00	5000.00	5500.00	1.00	11/11/2013	ASPBFT0002	11/11/2013	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			4962.00	4962.00	09/27/2013	4761222022063	2140100002	0.00	0.00	4626.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00						-	0.00	Y	-	0		-	-	-	0.00	0.00	
476	2	30	33	12	0	0	4761230233003	PONDS CS ABFSCRUB   50-HJU	TUBTUB1	TUB	1	1.00	10773.00	11850.00	0.00	0.00	0.00	0.00	0.00	1.00	04/03/2014	ASPBFT0002	02/28/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	02/14/2014	4761230233003		0.00	0.00	0.00	8999999717018	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PERSONAL & BEAU	Beauty Care	Skin Care	Facial Cleansers		0.00	Y		-	3	-	-	-	0.00	0.00	
476	2	30	51	12	0	0	4761230251028	REXONA MEN ROLL ON ICL-40	BHBH1	BH	1	1.00	10591.00	11650.00	0.00	0.00	0.00	0.00	0.00	1.00	04/25/2014	ASPBFT0002	02/25/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		0.00	0.00	01/20/2014	4761230251028		1.25	0.00	0.00	8999999718770	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	12/15/2014	01/15/2015	0.00	0.00	0.00	0.00	BMJAYA	PERSONAL & BEAU	Personal Care	Antiperspirants & Deodorants	Soft Solids, Sticks & Roll On		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	03	12	0	1	4981222203041	NUTRIMAX APPETITE STIMULAN@60	BTLBTL1	BTL	1	1.00	259091.00	285000.00	0.00	0.00	0.00	218181.81	240000.00	0.00	02/28/2014	ASPBFS0585	10/23/2015	1	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1			162000.00	162000.00	08/29/2013	4981222203041	2140100002	28.00	0.00	190000.00	2585001253757	1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	08/15/2015	09/15/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	03	12	0	1	4981222203042	NUTRIMAX BILBERRY 10000@60	BTLBTL1	BTL	1	1.00	313636.00	345000.00	0.00	0.00	0.00	254545.00	280000.00	1.00	02/28/2014	ASPBFS0585	01/31/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		240909.00	240909.00	10/31/2012	4981222203042	2140100002	28.00	0.00	230000.00		1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	08/15/2015	09/15/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	03	12	0	1	4981222203043	NUTRIMAX BILBERRY 10000@30	BTLBTL1	BTL	1	1.00	163636.00	180000.00	0.00	0.00	0.00	136364.00	150000.00	1.00	02/28/2014	ASPBFS0585	09/17/2015	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		127273.00	127273.00	10/31/2012	4981222203043	2140100002	28.00	0.00	120000.00	2585001253917	1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	08/15/2015	09/15/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	03	12	0	1	4981222203045	NUTRIMAX C+PLUS BETA @30	BTLBTL1	BTL	1	1.00	122727.00	135000.00	0.00	0.00	80000.00	95455.00	105000.00	0.00	02/28/2014	ASPBFS0585	10/22/2015	1	3.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+2.00000000000000E+000	0.00		1			86364.00	86364.00	12/22/2008	4981222203045	2140100002	28.00	0.00	80000.00	2585001253573	1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	10/01/2015	10/31/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	03	12	0	1	4981222203050	NUTRIMAX COMPLETE PLUS@60	BTLBTL1	BTL	1	1.00	381818.00	420000.00	0.00	0.00	340000.00	327273.00	360000.00	1.00	02/28/2014	ASPBFS0585	09/08/2015	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		244800.00	244800.00	08/29/2013	4981222203050	2140100002	28.00	0.00	330000.00	2585001253610	1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	08/15/2015	09/15/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	03	12	0	1	4981222203052	NUTRIMAX DHA JUNIOR@60	BTLBTL1	BTL	1	1.00	259091.00	285000.00	0.00	0.00	0.00	218182.00	240000.00	1.00	01/03/2014	ASPBFS0585	01/11/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		135273.00	135273.00	10/02/2013	4981222203052	2140100002	38.00	0.00	180000.00		1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	08/15/2015	09/15/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	03	12	0	1	4981222203054	NUTRIMAX ECHINACEA 1000@60	BTLBTL1	BTL	1	1.00	259091.00	285000.00	0.00	0.00	0.00	181818.00	200000.00	1.00	02/28/2014	ASPBFS0585	10/16/2015	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		163636.00	163636.00	12/26/2011	4981222203054	2140100002	38.00	0.00	170000.00	2585001253801	1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	10/01/2015	10/31/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	03	12	0	1	4981222203056	NUTRIMAX GREEN MAX @60	BTLBTL1	BTL	1	1.00	227272.72	250000.00	0.00	0.00	230000.00	218182.00	240000.00	0.00	02/28/2014	ASPBFS0585	10/11/2015	1	1.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+2.00000000000000E+000	0.00		1			209091.00	209091.00	05/13/2013	4981222203056	2140100002	38.00	0.00	230000.00	2585001253979	1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	10/01/2015	10/31/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	03	12	0	1	4981222203057	NUTRIMAX LIVER&KIDNEY DUO@60	BTLBTL1	BTL	1	1.00	354545.00	390000.00	0.00	0.00	0.00	290909.00	320000.00	1.00	02/28/2014	ASPBFS0585	08/04/2015	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		259091.00	259091.00	10/31/2012	4981222203057	2140100002	28.00	0.00	280000.00	2585001254013	1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	08/15/2015	09/15/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	03	12	0	1	4981222203061	NUTRIMAX PROST CARE@30	BTLBTL1	BTL	1	1.00	181818.18	200000.00	0.00	0.00	0.00	163636.00	180000.00	1.00	02/28/2014	ASPBFS0585	03/07/2014	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		150000.00	150000.00	10/31/2012	4981222203061	2140100002	29.00	0.00	145000.00		1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	08/15/2015	09/15/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	41	12	0	1	4981222241001	NUTRIMAX HAIR SHINE@60	BTLBTL1	BTL	1	1.00	281818.00	310000.00	0.00	0.00	280000.00	263636.00	290000.00	1.00	02/28/2014	ASPBFS0585	03/16/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		254545.00	254545.00	12/22/2008	4981222241001	2140100002	29.00	0.00	280000.00	2585001253627	1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	08/15/2015	09/15/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	41	12	0	1	4981222241003	NUTRIMAX SWEET DREAMS CAP@30	BTLBTL1	BTL	1	1.00	190909.00	210000.00	0.00	0.00	0.00	168182.00	185000.00	0.00	02/28/2014	ASPBFS0585	09/14/2015	1	0.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+1.00000000000000E+000	0.00		1	BMJAYA		154545.00	154545.00	10/31/2012	4981222241003	2140100002	28.00	0.00	120000.00	2585001255959	1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	10/01/2015	10/31/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
498	2	22	41	12	0	1	4981222241004	NUTRIMAX TEEN MX@60	BTLBTL1	BTL	1	1.00	340909.00	375000.00	0.00	0.00	0.00	300000.00	330000.00	1.00	02/28/2014	ASPBFS0585	08/31/2015	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		295455.00	295455.00	10/31/2012	4981222241004	2140100002	28.00	0.00	320000.00	2585001253689	1.00	1.00	1.00	1.00	1.00	10.00	10.00	10.00	10.00	10/01/2015	10/31/2015	0.00	0.00	0.00	0.00	NUTRIMAX	HEALTH	Vitamin & Supplement	Food Supplement	Nutrimax		0.00	Y		0	3	-	-	-	0.00	0.00	
404	2	14	04	11	0	1	4041114204010	MOFACORT CR 5GR	TUBTUB1	TUB	1	1.00	28750.00	31625.00	0.00	1.00	0.00	28750.00	31625.00	1.00	04/29/2014	ASPBF00399	03/11/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		25000.00	25000.00	07/17/2012	4041114204010	2140100002	5.00	0.00	27500.00	8995232700298	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	BMJAYA	PRESCRIPTION	Drugs	Dermatologicals	Topical Corticosteroids		0.00	Y		0	3	-	-	-	0.00	0.00	
404	2	14	15	11	0	0	4041114215003	MEDI KLIN TR GEL 15GR	TUBTUB1	TUB	1	1.00	36600.00	40260.00	0.00	1.00	0.00	33275.00	36602.00	0.00	01/27/2015	ASPBFS0179	10/13/2015	1	4.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+3.00000000000000E+000	0.00		1			36600.00	36600.00	10/28/2013	4041114215003	2140100002	0.00	0.00	30250.00	8995232700540	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	CR/SALEP	PRESCRIPTION	Drugs	Dermatologicals	Acne Treatment Preparations		0.00	Y		0	3	-	-	-	0.00	0.00	
